administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,administrative_area_level_4,bus_station,co_cnes,country,establishment,floor,hospital,lat,lat_google,lng,lng_google,locality,location_type,neighborhood,political,postal_code,postal_code_suffix,premise,route,street_number,subpremise
São Paulo,Tupã,,,,2082454.0,Brazil,,,CASA DA CRIANCA DE TUPA,-21.941415600000003,,-50.5255585,,,ROOFTOP,,Vila das Industrias,17604-310,,,Rua João José Sabongi,495,
São Paulo,Araras,,,,2082470.0,Brazil,,,CLINICA SAYAO ARARAS,-22.3706003,,-47.3927554,,,ROOFTOP,,Jardim Belvedere,13601-200,,,Avenida Padre Alarico Zacarias,1253,
São Paulo,Bernardino de Campos,,,,2082497.0,Brazil,,,SANTA CASA HOSPITAL JESUS MARIA JOSE,-23.016910199999998,,-49.473707,,,ROOFTOP,,,18960-000,,,Avenida Guilherme Arruda Castanho,469,
São Paulo,Paraguaçu Paulista,,,,2082519.0,Brazil,,,SANTA CASA DE PARAGUACU PAULISTA,-22.4140878,,-50.579126099999996,,,ROOFTOP,,Centro,19700-000,,,Rua Caramuru,568,
São Paulo,Araraquara,,,,2082527.0,Brazil,,,SANTA CASA DE ARARAQUARA,-21.7900312,,-48.179714700000005,,,ROOFTOP,,Centro,14801-150,,,Avenida José Bonifácio,794,
São Paulo,Ibirá,,,,2082551.0,Brazil,,,SANTA CASA DE IBIRA,-21.0818622,,-49.2378285,,,ROOFTOP,,Centro,15860-000,,,Avenida José Bueno Cavalheiro,600,
São Paulo,Iacri,,,,2082578.0,Brazil,,,SANTA CASA DE IACRI,-21.858567,,-50.6882539,,,ROOFTOP,,,17680-000,,,Rua Bandeirantes,1341,
São Paulo,Osvaldo Cruz,,,,2082586.0,Brazil,,,SANTA CASA DE MISERICORDIA DE OSVALDO CRUZ,-21.8038174,,-50.8769151,,,ROOFTOP,,Vila Sao Luis,17700-000,,,Avenida Presidente Vargas,1,
São Paulo,São Caetano do Sul,,,,2082594.0,Brazil,,,COMPLEXO HOSPITALAR MARCIA E MARIA BRAIDO,-23.6226236,,-46.563381,,,ROOFTOP,,Santa Paula,09540-430,,,Rua Luís Louza,48,
São Paulo,Sorocaba,,,,2082616.0,Brazil,,,HOSPITAL PSIQUIATRICO VERA CRUZ SOROCABA,-23.489098600000002,,-47.4462845,,,ROOFTOP,,Jardim Santa Rosália,18095-340,,,Avenida Pereira da Silva,926,
São Paulo,São Paulo,,,,2082624.0,Brazil,,,HOSP STA CRUZ,-23.597143799999998,,-46.63301329999999,,,ROOFTOP,,Vila Mariana,04122-000,,,Rua Santa Cruz,398,
São Paulo,Barra Bonita,,,,2082632.0,Brazil,,,HOSPITAL E MATERNIDADE SAO JOSE BARRA BONITA,-22.4952173,,-48.555829900000006,,,ROOFTOP,,Centro,17340-000,,,Rua 14 de Dezembro,490,
São Paulo,Ibitinga,,,,2082640.0,Brazil,,,SANTA CASA DE CARIDADE E MATERNIDADE IBITINGA,-21.7525849,,-48.82775529999999,,,ROOFTOP,,Centro,14940-000,,,Rua Domingos Robert,1090,
São Paulo,Nova Granada,,,,2082659.0,Brazil,,,SANTA CASA DE NOVA GRANADA,-20.538162699999997,,-49.324452799999996,,,ROOFTOP,,Centro,15440-000,,,Avenida Doutor Hildeberto Albuquerque Ferreira,1271,
São Paulo,Monte Aprazível,,,,2082667.0,Brazil,,,SANTA CASA DE MONTE APRAZIVEL,-20.771601,,-49.708578,,,ROOFTOP,,Centro,15150-000,,,Rua São João,729,
São Paulo,Araçatuba,,,,2082675.0,Brazil,,,ASSOCIACAO DE AMPARO AO EXCEPCIONAL RITINHA PRATES,-21.1871948,,-50.4606001,,,ROOFTOP,,Paraíso,16075-050,,,Rua Wandenkolk,2606,
São Paulo,Araçatuba,,,,2082683.0,Brazil,,,HOSPITAL BENEDITA FERNANDES ARACATUBA,-21.194919100000003,,-50.4365554,,,ROOFTOP,,Santana,16050-535,,,Rua Benedita Fernandes,445,
São Paulo,Andradina,,,,2082691.0,Brazil,,,SANTA CASA DE ANDRADINA,-20.8939235,,-51.374572799999996,,,ROOFTOP,,Centro,16901-901,,,Avenida Guanabara,730,
São Paulo,São Roque,,,,2082721.0,Brazil,,,HOSPITAL E MATERNIDADE SOTERO DE SOUZA,-23.537753,,-47.1386715,,,ROOFTOP,,Centro,18130-565,,,Rua Santa Isabel,186,
São Paulo,Angatuba,,,,2082748.0,Brazil,,,HOSPITAL ANGATUBA,-23.492658600000002,,-48.4149903,,,GEOMETRIC_CENTER,,Centro,18240-000,,,,,
São Paulo,Salto Grande,,,,2082756.0,Brazil,,,SANTA CASA DE SALTO GRANDE,-22.8869944,,-49.9847283,,,ROOFTOP,,,19920-000,,,Rua Olímpio Pímentel,2,
São Paulo,Cesário Lange,,,,2082780.0,Brazil,,,BENEFICENCIA HOSPITALAR DE CESARIO LANGE,-23.2194828,,-47.9457851,,,ROOFTOP,,Distrito Industrial Urbano,18285-000,,,Avenida São Paulo,325,
São Paulo,Divinolândia,,,,2082810.0,Brazil,,,CONDERG HOSPITAL REGIONAL DE DIVINOLANDIA,-21.6681788,,-46.74253849999999,,,ROOFTOP,,Centro,13780-000,,,Rua Leonor Mendes de Barros,626,
São Paulo,São Paulo,,,,2082829.0,Brazil,,,HOSP MUN PROFESSOR DR ALIPIO CORREA NETTO,-23.4997442,,-46.472817799999994,,,ROOFTOP,,Vila Paranagua,3807,,,Alameda Rodrigo de Brum,1989,
São Paulo,Olímpia,,,,2082845.0,Brazil,,,SANTA CASA DE OLIMPIA,-20.736040600000003,,-48.9182727,,,ROOFTOP,,Centro,15400-000,,,Rua Síria,139,
São Paulo,Batatais,,,,2082853.0,Brazil,,,HOSPITAL MAJOR ANTONIO CANDIDO BATATAIS,-20.8886164,,-47.5836801,,,ROOFTOP,,Centro,14300-029,,,Rua Doutor Manoel Furtado,235,
São Paulo,Rio Claro,,,,2082888.0,Brazil,,,SANTA CASA DE RIO CLARO,-22.415426899999996,,-47.55683459999999,,,ROOFTOP,,Centro,13500-330,,,Rua Dois,297,
State of São Paulo,Salto de Pirapora,,,,2082918.0,Brazil,,,CLINICA PSIQUIATRICA SALTO DE PIRAPORA,-23.650064999999998,,-47.572307,,,GEOMETRIC_CENTER,,Recanto Cidade Nova,18160-000,,,,,
São Paulo,Caraguatatuba,,,,2082926.0,Brazil,,,CASA DE SAUDE STELLA MARIS,-23.6249859,,-45.42301270000001,,,ROOFTOP,,Centro,11660-650,,,Avenida Miguel Varlez,980,
São Paulo,Taguaí,,,,2082934.0,Brazil,,,SANTA CASA DE MISERICORDIA DE TAGUAI,-23.4548808,,-49.4075284,,,ROOFTOP,,Vila dos Martins,18890-000,,,Rua João Carniato,90,
São Paulo,Macatuba,,,,2082942.0,Brazil,,,SANTA CASA DE MACATUBA,-22.5043576,,-48.71364570000001,,,ROOFTOP,,CENTRO,17290-000,,,Rua Carlos Gomes,654,
São Paulo,Biritiba-Mirim,,,,2082993.0,Brazil,,,PRONTO SOC HOSPMUNBIRITIBA MIRIM DRARTHUR ALBERTO NARDY,-23.570451600000002,,-46.0409059,,Biritiba-Mirim,APPROXIMATE,,,08940-000,,,,,
São Paulo,Mirandópolis,,,,2083019.0,Brazil,,,HOSPITAL ESTADUAL DE MIRANDOPOLIS DR OSWALDO BRANDI FARIA,-21.125539,,-51.103534100000005,,,ROOFTOP,,Centro,16800-000,,,Avenida Doutor Raul da Cunha Bueno,585,
São Paulo,Pereira Barreto,,,,2083027.0,Brazil,,,SANTA CASA DE MISERICORDIA DE PEREIRA BARRETO,-20.6531949,,-51.11554719999999,,,ROOFTOP,,Centro,15370-000,,,Rua Dermival Franceschi,505,
São Paulo,Aparecida,,,,2083051.0,Brazil,,,SANTA CASA DE APARECIDA,-22.8405734,,-45.2269256,,,ROOFTOP,,Centro,12570-000,,,Rua Barão do Rio Branco,470,
São Paulo,Jaú,,,,2083086.0,Brazil,,,HOSPITAL AMARAL CARVALHO JAU,-22.2914836,,-48.5499753,,,ROOFTOP,,Chácara Braz Miraglia,17210-070,,,Rua Doná Silvéria,150,
São Paulo,Assis,,,,2083094.0,Brazil,,,HOSPITAL REGIONAL DE ASSIS,-22.660193600000003,,-50.410112100000006,,,ROOFTOP,,Centro,19800-000,,,Praça Doutor Symphronio Alves dos Santos,s/n,
São Paulo,Marília,,,,2083116.0,Brazil,,,SANTA CASA DE MARILIA,-22.2127563,,-49.9391129,,,ROOFTOP,,Cascata,17515-900,,,Avenida Vicente Ferreira,828,
São Paulo,Santa Isabel,,,,2083140.0,Brazil,,,SANTA CASA DE SANTA ISABEL,-23.31906,,-46.2241931,,,ROOFTOP,,Parque Sao Benedito,07500-000,,,Avenida Guilherme Alfieri,201-279,
São Paulo,Rio Claro,,,,2083159.0,Brazil,,,BEZERRA DE MENEZES RIO CLARO,-22.4226198,,-47.563401899999995,,,ROOFTOP,,Estádio,13501-110,,,Avenida 25,1111,
São Paulo,Sorocaba,,,,2083167.0,Brazil,,,HOSPITAL TEIXEIRA LIMA SOROCABA,-23.502557999999997,,-47.4271729,,,ROOFTOP,,Vila Haro,18015-360,,,Rua Emílio Kerche de Menezes,258,
São Paulo,Piedade,,,,2083175.0,Brazil,,,SANTA CASA PIEDADE,-23.7130712,,-47.4192502,,,ROOFTOP,,Centro,18170-000,,,Rua Quintino Bocaiuva,154,
State of São Paulo,Mairinque,,,,2083183.0,Brazil,,,BENEFICENCIA HOSPITALAR DE MAIRINQUE MAIRINQUE,-23.5378893,,-47.18567909999999,,Mairinque,APPROXIMATE,,,,,,,,
São Paulo,Terra Roxa,,,,2083213.0,Brazil,,,HOSPITAL TERRA ROXA,-20.789247399999997,,-48.331367799999995,,,ROOFTOP,,Centro,14745-000,,,Rua Fernando Costa,2,
São Paulo,Promissão,,,,2083221.0,Brazil,,,CLINICA DE REPOUSO DOM BOSCO,-21.534773899999998,,-49.8587315,,,ROOFTOP,,Centro,16370-000,,,Rua Genaro Samarco,134,
São Paulo,Guapiara,,,,2083264.0,Brazil,,,HOSPITAL MUNICIPAL JOAQUIM RAIMUNDO GOMES GUAPIARA,-24.1847334,,-48.5289583,,,ROOFTOP,,Centro,18310-000,,,Rua 21 de Abril,19,
São Paulo,Bertioga,,,,2083272.0,Brazil,,,HOSPITAL MUNICIPAL DE BERTIOGA,-23.8429362,,-46.139698700000004,,,ROOFTOP,,Vila Itapanhaú,11250-000,,,Praça Vicente Molinari,S/n,
São Paulo,Pontal,,,,2083493.0,Brazil,,,SANTA CASA DE PONTAL,-21.0282007,,-48.0378549,,,ROOFTOP,,Jardim Residencial,14180-000,,,Rua Ananias da Costa Freitas,691-705,
São Paulo,Avaré,,,,2083604.0,Brazil,,,SANTA CASA DE AVARE,-23.1012046,,-48.9285448,,,ROOFTOP,,Centro,18700-110,,,Rua Paraíba,1003,
São Paulo,Francisco Morato,,,,2083876.0,Brazil,,,SANTA CASA DE FRANCISCO MORATO,-23.2790521,,-46.738895,,,ROOFTOP,,Belem Capela,07990-050,,,Rua dos Cravos,Nº 230,
São Paulo,Sumaré,,,,2083981.0,Brazil,,,HOSPITAL ESTADUAL SUMARE,-22.8166533,,-47.241564200000006,,,ROOFTOP,,Jardim Bela Vista,13175-490,,,Avenida da Amizade,2400,
São Paulo,Nazaré Paulista,,,,2084023.0,Brazil,,,HOSPITAL MUNICIPAL DE NAZARE PAULISTA,-23.1605291,,-46.394732299999994,,,ROOFTOP,,,12960-000,,,Ezau Avelino Pinheiro,100,
São Paulo,Santa Cruz do Rio Pardo,,,,2084058.0,Brazil,,,SANTA CASA MISER STACRUZ RIO PARDO,-22.901463500000002,,-49.6268776,,,ROOFTOP,,Centro,18900-000,,,Avenida Doutor Ciro Melo Camarinha,530,
São Paulo,Tabapuã,,,,2084074.0,Brazil,,,HOSP MARIA VALLE PEREIRA DE TABAPUA,-20.9658345,,-49.026227500000005,,,ROOFTOP,,CENTRO,15880-000,,,Rua Adinael Moreira,1683,
São Paulo,São Paulo,,,,2084139.0,Brazil,,,HOSP MUN DR BENEDITO MONTENEGRO,-23.588119,,-46.5143153,,,ROOFTOP,,Jardim Iva,03921-080,,,Rua Antônio Lázaro,226,
São Paulo,Diadema,,,,2084163.0,Brazil,,,HOSPITAL ESTADUAL DE DIADEMA HOSPITAL SERRARIA,-23.706720699999998,,-46.6091735,,,ROOFTOP,,Vila Conceicao,09960-120,,,Rua José Bonifácio,1641,
São Paulo,Sertãozinho,,,,2084171.0,Brazil,,,HOSPITAL E MATERNIDADE SAO JOSE SERTAOZINHO,-21.134949600000002,,-47.9916098,,,ROOFTOP,,Centro,14160-180,,,Rua Epitácio Pessoa,1741,
São Paulo,São João da Boa Vista,,,,2084228.0,Brazil,,,SANTA CASA DE MISERICORDIA DONA CAROLINA MALHEIROS SJBV,-21.9819108,,-46.79528639999999,,,ROOFTOP,,Vila Conrado,13870-720,,,Rua Carolina Malheiros,92,
São Paulo,Mogi das Cruzes,,,,2084236.0,Brazil,,,COMPLEXO HOSPITALAR DR ARNALDO PEZZUTI CAVALCANTI,-23.5836146,,-46.24391989999999,,,GEOMETRIC_CENTER,,Jundiapeba,08751-600,,,,,
São Paulo,Campinas,,,,2084252.0,Brazil,,,SOBRAPAR CAMPINAS,-22.827544800000002,,-47.0682751,,,ROOFTOP,,Jardim Santa Genebra,,,,Avenida Adolfo Lutz,100,
São Paulo,Itapira,,,,2084287.0,Brazil,,,SANTA CASA DE MISERICORDIA DE ITAPIRA,-22.4365415,,-46.826664799999996,,,ROOFTOP,,Santa Cruz,13974-347,,,Praça Coronel Souza Ferreira,32,
São Paulo,Votuporanga,,,,2084309.0,Brazil,,,CASA DE SAUDE E MATER N S APARECIDA VOTUPORANGA,-20.4231379,,-49.9714548,,,ROOFTOP,,Parque Kennedy,15505-160,,,Rua Sergipe,3260,
São Paulo,Amparo,,,,2084317.0,Brazil,,,CLINICA FAZENDA PALMEIRAS,-22.6962359,,-46.7784236,,,ROOFTOP,,Jardim Santo Antonio,13901-260,,,Avenida Alan Kardec,1100,
São Paulo,Espírito Santo do Pinhal,,,,2084384.0,Brazil,,,INSTITUTO BEZERRA DE MENEZES ESPIRITO SANTO DO PINHAL,-22.1908695,,-46.7424434,,,ROOFTOP,,Centro,13990-000,,,Rua Doutor Abelardo V César,33,
São Paulo,Ribeirão Preto,,,,2084414.0,Brazil,,,SANTA CASA DE RIBEIRAO PRETO,-21.1678607,,-47.8060903,,,ROOFTOP,,Campos Elísios,14085-000,,,Avenida Saudade,nº456,
São Paulo,São Pedro,,,,2084422.0,Brazil,,,SANTA CASA DE SAO PEDRO,-22.5457928,,-47.914507,,,ROOFTOP,,Vila Nova,13520-000,,,Rua Malaquias Guerra,254,
São Paulo,Conchal,,,,2084430.0,Brazil,,,HOSPITAL E MATERNIDADE MADRE VANNINI CONCHAL SP,-22.338063899999998,,-47.1739128,,,ROOFTOP,,Centro,13835-000,,,Rua Angélicas,730,
São Paulo,Sorocaba,,,,2084465.0,Brazil,,,HOSPITAL JARDIM DAS ACACIAS SOROCABA,-23.4841105,,-47.4424066,,,ROOFTOP,,Jardim Santa Rosália,18090-000,,,Avenida Roberto Símonsen,987,
São Paulo,São Paulo,,,,2084473.0,Brazil,,,HOSP MUN DR IGNACIO PROENCA DE GOUVEA,-23.5719621,,-46.590267100000005,,,ROOFTOP,,Parque da Mooca,03124-020,,,Rua Juventus,562,
São Paulo,Itapira,,,,2085143.0,Brazil,,,INSTITUTO AMERICO BAIRRAL DE PSIQUIATRIA,-22.443181399999997,,-46.820491,,,ROOFTOP,,Vila Pereira,13970-450,,,Rua Doutor Hortêncio Pereira da Silva,313,
São Paulo,São José dos Campos,,,,2085569.0,Brazil,,,CVV FRANCISCA JULIA,-23.2543604,,-45.86202539999999,,,ROOFTOP,,Torrão de Ouro,12229,,,Estrada Doutor Bezerra de Menezes,700,
São Paulo,São José dos Campos,,,,2085577.0,Brazil,,,HOSPITAL ARGIA PROVISAO,-23.2399077,,-45.8834373,,,ROOFTOP,,Bosque dos Eucaliptos,12233-000,,,Avenida Andrômeda,3061,
São Paulo,Caieiras,,,,2085976.0,Brazil,,,UNIDADE MISTA DE SAUDE ROSA SANTA PASIN AGUIAR,-23.366785600000004,,-46.750690000000006,,,ROOFTOP,,Região Central,07700-600,,,Rua Albert Hanser,80,
São Paulo,Marília,,,,2086050.0,Brazil,,,MATERNIDADE GOTA DE LEITE,-22.214172100000003,,-49.947121200000005,,,ROOFTOP,,Palmital,17509-001,,,Avenida Nelson Spielmann,631,
São Paulo,Itapecerica da Serra,,,,2086271.0,Brazil,,,MATERNIDADE MUNICIPAL ZORAIDE EVA DAS DORES,-23.7108242,,-46.8486123,,,ROOFTOP,,Jardim Tereza Maria,06850-670,,,Rua Carlos Domingues Tantico,77,
São Paulo,Mairiporã,,,,2086336.0,Brazil,,,HOSPITAL E MATERNIDADE MAIRIPORA,-23.3207617,,-46.590189,,,ROOFTOP,,Centro,07600-000,,,Rua Ipiranga,280,
São Paulo,Joanópolis,,,,2086719.0,Brazil,,,SANTA CASA DE MISERICORDIA DE JOANOPOLIS,-22.930363800000002,,-46.272868599999995,,,ROOFTOP,,Centro,12980-000,,,Rua Francisco Wohlers,57,
São Paulo,Piracicaba,,,,2087057.0,Brazil,,,HOSPITAL DOS FORNECEDORES DE CANA DE PIRACICABA,-22.7122423,,-47.6579133,,,ROOFTOP,,Vila Rezende,13405-233,,,Avenida Barão de Valença,716,
São Paulo,Limeira,,,,2087103.0,Brazil,,,SOCIEDADE OPERARIA HUMANITARIA LIMEIRA,-22.5593846,,-47.4199908,,,ROOFTOP,,Jardim Nova Italia,13484-400,,,Avenida Doná Antônia Valverde Cruãnes,70,
São Paulo,Lorena,,,,2087111.0,Brazil,,,IRMANDADE DA SANTA CASA DE MISERICORDIA LORENA,-22.734403,,-45.120102,,,ROOFTOP,,Centro,12600-100,,,Rua Dom Bôsco,562,
São Paulo,Campo Limpo Paulista,,,,2087219.0,Brazil,,,HOSPITAL DE CLINICAS CAMPO LIMPO PAULISTA,-23.2091054,,-46.7725541,,,ROOFTOP,,Jardim Europa,13232-020,,,Avenida Alfried Krupp,1200,
São Paulo,Peruíbe,,,,2087324.0,Brazil,,,UNIDADE HOSPITALAR DE PERUIBE,-24.320508800000002,,-46.99731329999999,,,ROOFTOP,,Centro,11750-000,,,Rua Professora Rosa Emília Neves Costa,130,
São Paulo,Votorantim,,,,2087618.0,Brazil,,,HOSPITAL MUNICIPAL DE VOTORANTIM,-23.5446067,,-47.4497292,,,ROOFTOP,,Centro,18110-020,,,Rua João Valter,181,
São Paulo,Bananal,,,,2087642.0,Brazil,,,UNIDADE MISTA DE SAUDE MONS CID FRANCA SANTOS,-22.6812937,,-44.3198461,,,ROOFTOP,,Centro,12850-000,,,Avenida Bom Jesus,134,
São Paulo,Hortolândia,,,,2087715.0,Brazil,,,HOSPITAL E MATERNIDADE MUNICIPAL GOVERNADOR MARIO COVAS,-22.8852046,,-47.195133,,,ROOFTOP,,Jardim Mirante de Sumare,13187,,Hospital e Maternidade Municipal Governador Mario Covas,,,
São Paulo,Itanhaém,,,,2087804.0,Brazil,,,HOSPITAL REGIONAL JORGE ROSSMANN DE ITANHAEM,-24.1807027,,-46.7836782,,,ROOFTOP,,Centro,11740-000,,,Avenida Rui Barbosa,541,
São Paulo,Mogi Mirim,,,,2088193.0,Brazil,,,IRMANDADE DA STA CASA DE MISERICORD DE MOGI MIRIM MOGI MIRIM,-22.4378487,,-46.9594044,,,ROOFTOP,,Centro,13800-200,,,Rua Maestro Azevedo,124,
São Paulo,Novo Horizonte,,,,2088487.0,Brazil,,,SANTA CASA DE NOVO HORIZONTE,-21.4661759,,-49.2267674,,,ROOFTOP,,centro,14960-000,,,Rua Vinte e Oito de Outubro,1202,
São Paulo,São Paulo,,,,2088495.0,Brazil,,,INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA IDPC SAO PAULO,-23.5848389,,-46.6517907,,,ROOFTOP,,Vila Mariana,04012-909,,,Avenida Doutor Dante Pazzanese,500,
São Paulo,São Paulo,,,,2088517.0,Brazil,,,HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO,-23.551961499999997,,-46.585195299999995,,,ROOFTOP,,Belenzinho,03173-010,,,Rua Siqueira Bueno,1757,
São Paulo,Miguelópolis,,,,2088525.0,Brazil,,,SANTA CASA DE MIGUELOPOLIS,-20.183439399999997,,-48.0285965,,,GEOMETRIC_CENTER,,,14530-000,,,Rua José Jacobe Daur,,
São Paulo,Catanduva,,,,2089327.0,Brazil,,,HOSPITAL PADRE ALBINO CATANDUVA,-21.1411843,,-48.976075200000004,,,ROOFTOP,,Centro,15800-280,,,Rua Belém,519,
São Paulo,Catanduva,,,,2089335.0,Brazil,,,HOSP ESCOLA EMILIO CARLOS CATANDUVA,-21.1493794,,-48.9587018,,,ROOFTOP,,Parque Iracema,15809-144,,,Rua dos Estudantes,225,
São Paulo,Itapecerica da Serra,,,,2089432.0,Brazil,,,HOSPITAL SANTA MONICA ITAPECERICA DA SERRA,-23.6954646,,-46.8140004,,,ROOFTOP,,Jardim Campestre,06863-210,,,Estrada Santa Mônica,864,
São Paulo,Pitangueiras,,,,2089548.0,Brazil,,,SANTA CASA DE PITANGUEIRAS,-21.0133781,,-48.2155721,,,ROOFTOP,,Jardim Brasilia,14750-000,,,Rua Iguaçu,510,
São Paulo,São Paulo,,,,2089602.0,Brazil,,,HOSPITAL SEPACO,-23.595213,,-46.6275843,,,ROOFTOP,,Vila Mariana,04102-900,,,Rua Vergueiro,4210,
São Paulo,São Paulo,,,,2089696.0,Brazil,,,HOSPITAL GRAACC INSTITUTO DE ONCOLOGIA PEDIATRICA IOP,-23.598075199999997,,-46.64251549999999,,,ROOFTOP,,Vila Clementino,04023-062,,,Rua Botucatu,743,
São Paulo,São Paulo,,,,2089777.0,Brazil,,,HOSP NIPO BRASILEIRO,-23.5076137,,-46.568994700000005,,,ROOFTOP,,Parque Novo Mundo,02189-000,,,Rua Pistóia,100,
São Paulo,São Paulo,,,,2089785.0,Brazil,,,HOSPITAL DO RIM E HIPERTENSAO,-23.596512,,-46.6458473,,,ROOFTOP,,Vila Clementino,04038-002,,,Rua Borges Lagoa,960,
São Paulo,Américo Brasiliense,,,,2090171.0,Brazil,,,UNIDADE HOSPITALAR DR JOSE NIGRO NETO AMERICO BRASILIENSE,-21.7258065,,-48.10586550000001,,,ROOFTOP,,,14820-000,,,Avenida Teresa Marsilli,311,
São Paulo,Barretos,,,,2090236.0,Brazil,,,FUNDACAO PIO XII BARRETOS,-20.5818193,,-48.5688292,,,ROOFTOP,,Doutor Paulo Prata,14784-400,,,Rua Antenor Duarte Viléla,1331,
São Paulo,Botucatu,,,,2090309.0,Brazil,,,CAIS CANTIDIO DE MOURA CAMPOS BOTUCATU,-22.9281972,,-48.4614014,,,ROOFTOP,,Jardim Aeroporto,18606-851,,,Avenida José Ítalo Bacchi,S/N,
São Paulo,Cerqueira César,,,,2090333.0,Brazil,,,SANTA CASA DE CERQUEIRA CESAR,-23.0393505,,-49.161792600000005,,,ROOFTOP,,Vila Angelica,18760-000,,,Rua Major Artur Esteves,700,
State of São Paulo,Colômbia,,,,2090376.0,Brazil,,,HOSPITAL MUNICIPAL JULIO RODRIGUES DE PAULA COLOMBIA,-20.174512,,-48.688955,,,GEOMETRIC_CENTER,,,14795-000,,,,,
São Paulo,Igaratá,,,,2090619.0,Brazil,,,UNIDADE MISTA DE SAUDE ANTONIA RAMOS PRIANTI,-23.2064582,,-46.15521400000001,,,ROOFTOP,,Centro,12350-000,,,Avenida Benedito Rodrigues de Freitas,300,
São Paulo,Itaberá,,,,2090724.0,Brazil,,,SANTA CASA ITABERA,-23.8645053,,-49.1377145,,,ROOFTOP,,Jardim Espanha,18440-000,,,Rua Vinte e Três de Maio,385,
São Paulo,Matão,,,,2090961.0,Brazil,,,HOSPITAL CARLOS FERNANDO MALZONI MATAO,-21.6051156,,-48.368058000000005,,,ROOFTOP,,Centro,15990-840,,,Avenida Sete de Setembro,750,
State of São Paulo,Paranapanema,,,,2091097.0,Brazil,,,HOSPITAL SAO JOSE PARANAPANEMA,-23.434966199999998,,-48.8734692,,,GEOMETRIC_CENTER,,Portal,18720-000,,,,,
São Paulo,Santa Rita do Passa Quatro,,,,2091267.0,Brazil,,,SANTA CASA SANTA RITA DO PASSA QUATRO,-21.711149,,-47.480061600000006,,,ROOFTOP,,Centro,13670-000,,,Rua Inácio Ribeiro,279,
São Paulo,Santa Rita do Passa Quatro,,,,2091275.0,Brazil,,,CAIS CENTRO ATENCAO INTEGRAL SAUDE SANTA RITA PASSA QUATRO,-21.7155,,-47.493266600000005,,,ROOFTOP,,Centro,13670-000,,,Avenida Padre Pio Corso,1523,
São Paulo,São José do Rio Preto,,,,2091305.0,Brazil,,,H O REDENTORA HOSPITAL DE OLHOS,-20.817327399999996,,-49.3857347,,,ROOFTOP,,Centro,15015-200,,,Rua Voluntários de São Paulo,3855,
São Paulo,São Paulo,,,,2091313.0,Brazil,,,HOSPITAL REGIONAL SUL SAO PAULO,-23.6554751,,-46.7059168,,,ROOFTOP,,Santo Amaro,04744-000,,,Rua General Roberto Alves de Carvalho Filho,270,
São Paulo,São Paulo,,,,2091356.0,Brazil,,,HOSPITAL VITAL BRAZIL SAO PAULO,-23.5651288,,-46.71970470000001,,,ROOFTOP,,Butantã,05503-900,,,Avenida Vital Brasil,1500,
São Paulo,São Paulo,,,,2091399.0,Brazil,,,HOSP NSRA DO PARI,-23.531833300000002,,-46.6211578,,,ROOFTOP,,Pari,03031-040,,,Rua Hannemann,234,
São Paulo,São Paulo,,,,2091542.0,Brazil,,,AME MARIA ZELIA AMB MED ESPECIALIDADES MARIA ZELIA,-23.5311908,,-46.5995728,,,ROOFTOP,,Belenzinho,03021-040,,,Rua Jequitinhonha,368,
São Paulo,São Paulo,,,,2091550.0,Brazil,,,INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA,-23.5628298,,-46.590899900000004,,,ROOFTOP,,Alto da Mooca,03303-000,,,Rua Pascoal Moreira,450,
São Paulo,São Paulo,,,,2091577.0,Brazil,,,CENTRO DE OFTALMOLOGIA TADEU CVINTAL,-23.5709832,,-46.645624600000005,,,ROOFTOP,,Bela Vista,01311-000,,,Avenida Paulista,91,5º andar
São Paulo,São Paulo,,,,2091585.0,Brazil,,,HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO,-23.610755100000002,,-46.4929158,,,ROOFTOP,,Vila Sapopemba,03975-130,,,Rua Manuel França dos Santos,174,
São Paulo,São Paulo,,,,2091658.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA M BOI MIRIM I,-23.666375100000003,,-46.7363112,,,ROOFTOP,,Jardim Santa Josefina,05819-080,,,Rua Philippe de Vitry,280,
State of São Paulo,São Paulo,,,,2091666.0,Brazil,,,COMPLEXO DE SAUDE DR WLADIMIR ARRUDA,-23.7307628,,-46.713319,,,GEOMETRIC_CENTER,,Jardim das Imbuias,04829-310,,,,,
São Paulo,São Paulo,,,,2091755.0,Brazil,,,HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO,-23.4856232,,-46.6952231,,,ROOFTOP,,Jardim Iracema,02802-120,,,Avenida Ministro Petrônio Portela,1800,
São Paulo,Viradouro,,,,2092093.0,Brazil,,,HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO VIRADOURO,-20.8747691,,-48.2990249,,,GEOMETRIC_CENTER,,,14740-000,,,Rua do Hospital,,
São Paulo,Franco da Rocha,,,,2092107.0,Brazil,,,HOSPITAL DE CLINICAS DE FRANCO DA ROCHA FRANCO DA ROCHA,-23.334035399999998,,-46.728010100000006,,,ROOFTOP,,Centro,07850-320,,,Avenida dos Coqueiros,300,
